Latitud;Longitud
10.5618;-85.2699
10.5164;-85.3611
10.4262;-85.2695
10.5166;-85.2698
10.5169;-85.1784
10.4716;-85.224
10.5616;-85.3613
10.6069;-85.3157
10.6072;-85.2243
10.5618;-85.2699
10.6073;-85.1786
10.6525;-85.1788
10.6977;-85.1789
10.6525;-85.1788
10.6978;-85.1332
10.6977;-85.1789
10.6525;-85.1788
10.6976;-85.2246
10.6074;-85.133
10.6976;-85.2246
10.6525;-85.1788
10.5622;-85.1328
10.6073;-85.1786
10.6977;-85.1789
10.6975;-85.2703
10.6976;-85.2246
10.7427;-85.2704
10.6524;-85.2245
10.6976;-85.2246
10.6975;-85.2703
10.7429;-85.179
10.7428;-85.2247
10.7428;-85.2247
10.6523;-85.2702
10.7425;-85.3162
10.6524;-85.2245
10.6524;-85.2245
10.6527;-85.0874
10.698;-85.0875
10.3813;-85.178
10.3813;-85.178
10.3361;-85.1779
10.4267;-85.0868
10.4267;-85.0868
10.4267;-85.0868
10.4719;-85.0869
10.4718;-85.1326
10.4268;-85.0412
10.4718;-85.1326
10.4718;-85.1326
10.4267;-85.0868
10.3814;-85.1324
10.4267;-85.0868
10.3815;-85.0867
10.3816;-85.0411
10.517;-85.1327
10.3814;-85.1324
10.4719;-85.0869
10.3815;-85.0867
10.472;-85.0413
10.4267;-85.0868
10.4267;-85.0868
10.4719;-85.0869
10.4268;-85.0412
10.6076;-85.0416
10.6075;-85.0873
10.5623;-85.0872
10.5169;-85.1784
10.6527;-85.0874
10.6076;-85.0416
10.5623;-85.0872
10.517;-85.1327
10.6075;-85.0873
10.517;-85.1327
10.4718;-85.1326
10.2456;-85.1777
10.2456;-85.1777
10.2455;-85.2233
10.2455;-85.2233
10.3361;-85.1779
10.2907;-85.2234
10.2456;-85.1777
10.2456;-85.1777
10.2455;-85.2233
10.2003;-85.2232
10.2456;-85.1777
10.2912;-85.0409
10.2911;-85.0865
10.3815;-85.0867
10.3364;-85.041
10.3364;-85.041
10.3363;-85.0866
10.3816;-85.0411
10.3363;-85.0866
10.3797;-85.6346
10.4251;-85.5892
10.4251;-85.5892
10.4251;-85.5892
10.3797;-85.6346
10.3797;-85.6346
10.4251;-85.5892
10.3345;-85.6344
10.3799;-85.589
10.3799;-85.589
10.4253;-85.5435
10.4251;-85.5892
10.4249;-85.6348
10.4251;-85.5892
10.3799;-85.589
10.4249;-85.6348
10.4249;-85.6348
10.3347;-85.5888
10.3797;-85.6346
10.4251;-85.5892
10.3804;-85.452
10.3803;-85.4977
10.4253;-85.5435
10.4255;-85.4978
10.4705;-85.5437
10.4255;-85.4978
10.4258;-85.4065
10.5155;-85.5895
10.5607;-85.5897
10.5607;-85.5897
10.5155;-85.5895
10.5155;-85.5895
10.5155;-85.5895
10.5152;-85.6809
10.5604;-85.6811
10.5148;-85.7722
10.5155;-85.5895
10.6058;-85.6356
10.5152;-85.6809
10.4702;-85.635
10.5148;-85.7722
10.5606;-85.6354
10.5152;-85.6809
10.515;-85.7266
10.5154;-85.6352
10.5602;-85.7268
10.5606;-85.6354
10.515;-85.7266
10.515;-85.7266
10.47;-85.6807
10.5146;-85.8179
10.5604;-85.6811
10.47;-85.6807
10.4702;-85.635
10.5606;-85.6354
10.5154;-85.6352
10.5148;-85.7722
10.1093;-85.4054
10.0641;-85.4052
10.0641;-85.4052
10.0189;-85.4051
10.0641;-85.4052
10.0641;-85.4052
10.0189;-85.4051
10.1093;-85.4054
10.0189;-85.4051
10.064;-85.4509
10.0188;-85.4507
10.0188;-85.4507
10.0188;-85.4507
10.064;-85.4509
10.0191;-85.3595
10.0191;-85.3595
10.0189;-85.4051
10.0192;-85.3139
10.0192;-85.3139
9.9737;-85.4049
9.9737;-85.4049
9.9737;-85.4049
9.9285;-85.4048
9.9737;-85.4049
9.9285;-85.4048
9.9739;-85.3593
10.0191;-85.3595
9.9739;-85.3593
9.9287;-85.3592
9.9737;-85.4049
9.9737;-85.4049
9.9283;-85.4504
9.9283;-85.4504
9.883;-85.4958
9.8831;-85.4502
9.9736;-85.4505
9.9736;-85.4505
9.883;-85.4958
9.9736;-85.4505
9.9285;-85.4048
11.0578;-85.6375
10.9674;-85.6371
11.103;-85.6377
11.058;-85.5917
11.1482;-85.6378
10.9674;-85.6371
11.1934;-85.638
11.1482;-85.6378
11.1482;-85.6378
11.0576;-85.6832
11.1032;-85.5919
11.0124;-85.683
11.0122;-85.7288
11.0578;-85.6375
11.1938;-85.5465
11.1486;-85.5463
11.103;-85.6377
11.1482;-85.6378
11.103;-85.6377
11.1936;-85.5923
11.1938;-85.5465
11.0576;-85.6832
11.103;-85.6377
11.0124;-85.683
11.1936;-85.5923
11.1486;-85.5463
11.1486;-85.5463
11.1938;-85.5465
11.0124;-85.683
11.0126;-85.6373
11.1934;-85.638
11.0585;-85.4544
11.1486;-85.5463
11.1032;-85.5919
11.1032;-85.5919
11.1488;-85.5005
11.1034;-85.5461
11.1486;-85.5463
11.058;-85.5917
11.1034;-85.5461
11.0132;-85.5
11.1486;-85.5463
11.1032;-85.5919
11.0587;-85.4087
11.104;-85.3631
11.0587;-85.4087
11.0591;-85.2714
11.0587;-85.4087
11.0588;-85.3629
11.059;-85.3172
11.0587;-85.4087
11.104;-85.3631
11.0587;-85.4087
11.1042;-85.3173
10.922;-85.6826
10.9218;-85.7284
10.9678;-85.5456
10.8772;-85.591
10.9224;-85.5912
10.967;-85.7286
10.9218;-85.7284
10.9222;-85.6369
10.7421;-85.4533
10.7422;-85.4076
10.7421;-85.4533
10.7419;-85.499
10.7421;-85.4533
10.7419;-85.499
10.6965;-85.5445
10.6967;-85.4988
10.7873;-85.4535
10.7419;-85.499
10.7419;-85.499
10.8325;-85.4536
10.8325;-85.4536
10.7419;-85.499
10.7421;-85.4533
10.7873;-85.4535
10.7421;-85.4533
10.6517;-85.453
10.6515;-85.4987
10.7422;-85.4076
10.6066;-85.4071
10.6066;-85.4071
10.6065;-85.4528
10.6066;-85.4071
10.6066;-85.4071
10.6517;-85.453
10.4253;-85.5435
10.6517;-85.453
10.471;-85.4066
10.6517;-85.453
10.6065;-85.4528
10.7424;-85.3619
10.6513;-85.5444
10.5614;-85.407
10.471;-85.4066
10.5609;-85.544
10.5157;-85.5438
10.6517;-85.453
10.4253;-85.5435
10.6066;-85.4071
10.5607;-85.5897
10.6517;-85.453
10.6065;-85.4528
10.4707;-85.498
10.6066;-85.4071
10.6066;-85.4071
10.6518;-85.4073
10.6517;-85.453
10.6517;-85.453
10.5614;-85.407
10.4705;-85.5437
10.6063;-85.4985
10.6065;-85.4528
10.5614;-85.407
10.8323;-85.4993
10.8325;-85.4536
10.8323;-85.4993
10.8322;-85.5451
10.8323;-85.4993
10.7868;-85.5906
10.5607;-85.5897
10.6512;-85.5901
10.7414;-85.6361
10.8322;-85.5451
10.606;-85.5899
10.6512;-85.5901
10.6508;-85.6815
10.8322;-85.5451
10.651;-85.6358
10.6512;-85.5901
10.6962;-85.636
9.8384;-85.3133
9.7481;-85.2675
9.7934;-85.222
9.7934;-85.222
9.8836;-85.3135
9.8834;-85.359
9.8387;-85.2222
9.8387;-85.2222
9.8381;-85.4045
9.8384;-85.3133
9.8839;-85.2223
9.8836;-85.3135
9.9288;-85.3136
9.7933;-85.2676
9.8385;-85.2677
9.8387;-85.2222
9.8839;-85.2223
9.7482;-85.2219
9.7481;-85.2675
9.7933;-85.2676
9.7932;-85.3132
9.8384;-85.3133
9.7933;-85.2676
9.8384;-85.3133
9.7482;-85.2219
9.8382;-85.3589
9.7934;-85.222
9.8834;-85.359
9.8384;-85.3133
9.7936;-85.1765
9.8388;-85.1766
9.9741;-85.2681
9.9741;-85.2681
9.9741;-85.2681
9.9741;-85.2681
10.0194;-85.2683
9.9741;-85.2681
9.9741;-85.2681
9.8837;-85.2679
9.9741;-85.2681
9.9288;-85.3136
9.9288;-85.3136
9.8837;-85.2679
9.9289;-85.268
9.9288;-85.3136
9.8837;-85.2679
9.9289;-85.268
9.9744;-85.1769
10.0196;-85.1771
10.0196;-85.1771
9.9744;-85.1769
10.0196;-85.1771
10.0196;-85.1771
10.0195;-85.2227
10.0195;-85.2227
10.0195;-85.2227
10.0195;-85.2227
10.0194;-85.2683
10.0646;-85.2684
10.0646;-85.2684
10.0644;-85.314
10.0194;-85.2683
10.0646;-85.2684
10.0194;-85.2683
10.0192;-85.3139
10.0644;-85.314
10.0647;-85.2228
9.8833;-85.4046
9.974;-85.3137
9.9739;-85.3593
9.8831;-85.4502
9.974;-85.3137
9.8831;-85.4502
9.974;-85.3137
9.9739;-85.3593
10.0192;-85.3139
10.0191;-85.3595
9.9288;-85.3136
9.8833;-85.4046
9.9287;-85.3592
9.9287;-85.3592
10.0192;-85.3139
10.0184;-85.5419
10.0184;-85.5419
10.0186;-85.4963
10.0638;-85.4965
9.9734;-85.4961
10.0184;-85.5419
10.0186;-85.4963
9.9734;-85.4961
10.0184;-85.5419
9.9734;-85.4961
10.0186;-85.4963
9.9734;-85.4961
9.9734;-85.4961
9.9732;-85.5417
9.9732;-85.5417
10.0186;-85.4963
9.9734;-85.4961
10.0186;-85.4963
9.973;-85.5873
10.0646;-85.2684
10.1096;-85.3142
10.1095;-85.3598
10.0643;-85.3596
10.0643;-85.3596
10.0643;-85.3596
10.1095;-85.3598
10.0646;-85.2684
10.1095;-85.3598
10.1093;-85.4054
10.0643;-85.3596
10.1093;-85.4054
10.0646;-85.2684
10.1547;-85.3599
10.1093;-85.4054
10.1548;-85.3143
10.1093;-85.4054
10.1095;-85.3598
10.1093;-85.4054
10.1098;-85.2685
10.1093;-85.4054
10.1096;-85.3142
10.1098;-85.2685
10.1544;-85.4512
10.1087;-85.5879
10.0638;-85.4965
10.1544;-85.4512
10.1092;-85.451
10.1087;-85.5879
10.1541;-85.5424
10.1994;-85.497
10.1541;-85.5424
10.1092;-85.451
10.0638;-85.4965
10.1539;-85.5881
10.1092;-85.451
10.0638;-85.4965
10.1545;-85.4056
10.0635;-85.5877
10.1994;-85.497
10.1092;-85.451
10.1541;-85.5424
10.1541;-85.5424
10.0636;-85.5421
10.1542;-85.4968
10.0183;-85.5875
10.1994;-85.497
10.1544;-85.4512
10.1993;-85.5426
10.1545;-85.4056
10.0184;-85.5419
10.1542;-85.4968
10.1088;-85.5423
10.0183;-85.5875
10.1088;-85.5423
10.1994;-85.497
10.109;-85.4966
10.1542;-85.4968
10.1994;-85.497
10.1544;-85.4512
10.1545;-85.4056
10.1542;-85.4968
10.1088;-85.5423
10.1093;-85.4054
10.1547;-85.3599
10.0636;-85.5421
10.109;-85.4966
9.973;-85.5873
10.0181;-85.6331
9.9727;-85.6785
9.9277;-85.6327
10.0181;-85.6331
9.9278;-85.5872
9.9277;-85.6327
9.9277;-85.6327
9.9729;-85.6329
10.0183;-85.5875
9.9277;-85.6327
9.9275;-85.6783
9.9277;-85.6327
9.9729;-85.6329
9.9727;-85.6785
9.9727;-85.6785
9.973;-85.5873
9.9275;-85.6783
10.0635;-85.5877
9.9727;-85.6785
10.0183;-85.5875
10.1548;-85.3143
10.2451;-85.3602
10.155;-85.2687
10.2002;-85.2688
10.2;-85.3144
10.155;-85.2687
10.155;-85.2687
10.2002;-85.2688
10.2;-85.3144
10.2453;-85.3146
10.1548;-85.3143
10.155;-85.2687
10.2002;-85.2688
10.1548;-85.3143
9.8824;-85.6326
9.8826;-85.587
9.928;-85.5416
9.9282;-85.496
9.883;-85.4958
9.8828;-85.5414
9.883;-85.4958
9.9282;-85.496
9.8828;-85.5414
9.9282;-85.496
9.883;-85.4958
9.928;-85.5416
9.9278;-85.5872
9.8828;-85.5414
9.9278;-85.5872
9.9278;-85.5872
9.8828;-85.5414
9.9282;-85.496
9.883;-85.4958
9.9282;-85.496
9.9282;-85.496
10.2448;-85.4515
10.2448;-85.4515
10.245;-85.4059
10.2451;-85.3602
10.2448;-85.4515
10.2903;-85.3604
10.2453;-85.3146
10.1999;-85.3601
10.1547;-85.3599
10.3354;-85.4062
10.3355;-85.3605
10.1999;-85.3601
10.1998;-85.4057
10.1998;-85.4057
10.2448;-85.4515
10.245;-85.4059
10.1544;-85.4512
10.2903;-85.3604
10.1545;-85.4056
10.2903;-85.3604
10.1998;-85.4057
10.245;-85.4059
10.245;-85.4059
10.2448;-85.4515
10.245;-85.4059
10.2902;-85.406
10.2446;-85.4971
10.2903;-85.3604
10.2448;-85.4515
10.3355;-85.3605
10.3354;-85.4062
10.1996;-85.4513
10.29;-85.4517
10.2446;-85.4971
10.2446;-85.4971
10.3351;-85.4975
10.2448;-85.4515
10.1103;-85.0861
10.1101;-85.1317
10.11;-85.1773
10.11;-85.1773
10.0649;-85.1316
10.0649;-85.1316
10.11;-85.1773
10.0648;-85.1772
10.0649;-85.1316
10.11;-85.1773
9.8389;-85.131
9.9289;-85.268
9.9293;-85.1312
9.8389;-85.131
9.7485;-85.1308
9.7937;-85.1309
9.9296;-84.9944
9.9294;-85.0856
9.9293;-85.1312
9.8389;-85.131
9.9293;-85.1312
9.8843;-85.0399
9.884;-85.1767
9.8842;-85.0855
9.9745;-85.1313
9.8841;-85.1311
9.9292;-85.1768
9.9294;-85.0856
9.9293;-85.1312
9.8841;-85.1311
9.9294;-85.0856
9.9744;-85.1769
9.9291;-85.2224
9.839;-85.0854
9.8843;-85.0399
9.9746;-85.0857
9.9745;-85.1313
9.8839;-85.2223
9.9295;-85.04
9.884;-85.1767
9.9295;-85.04
9.9289;-85.268
9.9293;-85.1312
9.9294;-85.0856
9.7937;-85.1309
9.8843;-85.0399
9.839;-85.0854
9.9743;-85.2225
9.8842;-85.0855
9.8388;-85.1766
9.884;-85.1767
9.9291;-85.2224
9.8841;-85.1311
9.9745;-85.1313
9.884;-85.1767
9.839;-85.0854
9.8842;-85.0855
9.9294;-85.0856
9.9292;-85.1768
9.9292;-85.1768
9.8841;-85.1311
9.9744;-85.1769
9.7035;-85.0395
9.7939;-85.0397
9.703;-85.2218
9.7487;-85.0396
9.9297;-84.9488
9.7482;-85.2219
9.7033;-85.1306
9.703;-85.2218
9.7032;-85.1762
9.7939;-85.0397
9.613;-85.0849
9.8844;-84.9943
9.7032;-85.1762
9.7484;-85.1763
9.7936;-85.1765
9.7484;-85.1763
9.6129;-85.1304
9.613;-85.0849
9.7485;-85.1308
9.8844;-84.9943
9.613;-85.0849
9.7034;-85.0851
9.6583;-85.0394
9.6583;-85.0394
9.794;-84.9942
9.7942;-84.903
9.6582;-85.085
9.8845;-84.9488
9.8393;-84.9487
9.8844;-84.9943
9.8844;-84.9943
9.7035;-85.0395
9.8845;-84.9488
9.7939;-85.0397
9.7488;-84.9941
9.8844;-84.9943
9.8395;-84.8575
9.8394;-84.9031
9.6129;-85.1304
9.7938;-85.0853
9.9297;-84.9488
9.6129;-85.1304
9.8846;-84.9032
9.6582;-85.085
9.6129;-85.1304
9.9297;-84.9488
9.7486;-85.0852
9.7035;-85.0395
9.8393;-84.9487
9.7486;-85.0852
9.613;-85.0849
9.7485;-85.1308
9.9298;-84.9033
9.8394;-84.9031
9.703;-85.2218
9.7488;-84.9941
9.8394;-84.9031
9.8391;-85.0398
9.6129;-85.1304
9.7936;-85.1765
9.8845;-84.9488
9.8393;-84.9487
9.6581;-85.1305
9.7486;-85.0852
9.7485;-85.1308
9.7938;-85.0853
9.6581;-85.1305
9.7032;-85.1762
9.7938;-85.0853
9.7034;-85.0851
9.794;-84.9942
9.7485;-85.1308
9.7488;-84.9941
9.7941;-84.9486
9.7033;-85.1306
9.7034;-85.0851
9.7488;-84.9941
9.8391;-85.0398
9.658;-85.1761
9.658;-85.1761
9.8843;-85.0399
9.7035;-85.0395
9.7486;-85.0852
9.7941;-84.9486
9.7484;-85.1763
9.794;-84.9942
9.9298;-84.9033
10.3804;-85.452
10.3352;-85.4518
10.3804;-85.452
10.3352;-85.4518
10.4241;-85.8175
10.3789;-85.8173
10.3791;-85.7716
10.3337;-85.8171
10.3791;-85.7716
10.3337;-85.8171
10.3789;-85.8173
10.4244;-85.7718
10.3789;-85.8173
10.3789;-85.8173
10.3335;-85.8627
10.3337;-85.8171
10.3337;-85.8171
10.3789;-85.8173
10.3795;-85.6803
10.3795;-85.6803
10.3795;-85.6803
10.3795;-85.6803
10.3793;-85.7259
10.3795;-85.6803
10.3797;-85.6346
10.1083;-85.6791
10.1081;-85.7247
10.1081;-85.7247
10.0629;-85.7245
10.0633;-85.6333
10.0633;-85.6333
10.1079;-85.7704
10.1081;-85.7247
10.0179;-85.6787
10.1079;-85.7704
10.0627;-85.7702
10.0177;-85.7243
10.0629;-85.7245
10.1083;-85.6791
10.0631;-85.6789
10.0177;-85.7243
10.0179;-85.6787
10.0179;-85.6787
10.0177;-85.7243
10.0633;-85.6333
10.0631;-85.6789
10.0177;-85.7243
10.0629;-85.7245
10.0631;-85.6789
10.1081;-85.7247
10.0629;-85.7245
10.0631;-85.6789
10.0627;-85.7702
10.2897;-85.543
10.2445;-85.5428
10.2897;-85.543
10.2446;-85.4971
10.2897;-85.543
10.2897;-85.543
10.2898;-85.4973
10.2898;-85.4973
10.2897;-85.543
10.2897;-85.543
10.2898;-85.4973
10.3351;-85.4975
10.1087;-85.5879
10.2443;-85.5884
10.3349;-85.5431
10.2895;-85.5886
10.2891;-85.6799
10.3349;-85.5431
10.2893;-85.6343
10.2445;-85.5428
10.2893;-85.6343
10.2443;-85.5884
10.2441;-85.6341
10.1993;-85.5426
10.3349;-85.5431
10.2443;-85.5884
10.3347;-85.5888
10.2443;-85.5884
10.2443;-85.5884
10.2441;-85.6341
10.1991;-85.5882
10.2895;-85.5886
10.2441;-85.6341
10.2893;-85.6343
10.1537;-85.6337
10.2441;-85.6341
10.3349;-85.5431
10.1993;-85.5426
10.2891;-85.6799
10.2443;-85.5884
10.1085;-85.6335
10.2435;-85.771
10.3337;-85.8171
10.2885;-85.8168
10.3339;-85.7714
10.2887;-85.7712
10.2887;-85.7712
10.2433;-85.8166
10.2885;-85.8168
10.2887;-85.7712
10.3791;-85.7716
10.3337;-85.8171
10.2433;-85.8166
10.3339;-85.7714
10.2885;-85.8168
10.2885;-85.8168
10.3793;-85.7259
10.3793;-85.7259
10.2889;-85.7255
10.3793;-85.7259
10.3791;-85.7716
10.3795;-85.6803
10.3341;-85.7257
10.4246;-85.7262
10.3341;-85.7257
10.4696;-85.772
10.4246;-85.7262
10.1985;-85.7251
10.1531;-85.7706
10.1537;-85.6337
10.2889;-85.7255
10.1533;-85.7249
10.2435;-85.771
10.1985;-85.7251
10.1987;-85.6795
10.1537;-85.6337
10.2437;-85.7253
10.2887;-85.7712
10.1531;-85.7706
10.1985;-85.7251
10.2889;-85.7255
10.2437;-85.7253
10.2889;-85.7255
10.1987;-85.6795
10.2437;-85.7253
10.1529;-85.8162
10.1533;-85.7249
10.2439;-85.6797
10.1531;-85.7706
10.1987;-85.6795
10.1981;-85.8164
10.1981;-85.8164
10.2439;-85.6797
10.1981;-85.8164
10.1981;-85.8164
10.2889;-85.7255
10.1983;-85.7708
10.1535;-85.6793
10.2889;-85.7255
10.2889;-85.7255
10.2437;-85.7253
10.2889;-85.7255
10.2437;-85.7253
10.1531;-85.7706
10.1531;-85.7706
10.5627;-84.9044
10.5627;-84.9044
10.5176;-84.8586
10.4724;-84.8129
10.4724;-84.8129
10.472;-85.0413
10.4269;-84.9955
10.4269;-84.9955
10.3817;-84.9954
10.3818;-84.9497
10.3817;-84.9954
10.4271;-84.9042
10.3368;-84.8583
10.3819;-84.9041
10.382;-84.8584
10.3819;-84.9041
10.3368;-84.8583
10.382;-84.8584
10.427;-84.9498
10.427;-84.9498
10.3368;-84.8583
10.427;-84.9498
10.5173;-84.9957
10.5173;-84.9957
10.4721;-84.9956
10.5625;-84.9958
10.472;-85.0413
10.5173;-84.9957
10.5173;-84.9957
10.4721;-84.9956
10.5626;-84.9501
10.5624;-85.0415
10.5624;-85.0415
10.5626;-84.9501
10.5172;-85.0414
10.6076;-85.0416
10.5626;-84.9501
10.5625;-84.9958
10.5624;-85.0415
10.4722;-84.9499
10.4722;-84.9499
10.4271;-84.9042
10.4722;-84.9499
10.4722;-84.9499
10.5625;-84.9958
10.4722;-84.9499
10.4272;-84.8585
10.5174;-84.95
10.5174;-84.95
10.4722;-84.9499
10.4722;-84.9499
10.4724;-84.8586
10.382;-84.8584
10.4724;-84.8586
10.4723;-84.9042
10.5175;-84.9043
10.3363;-83.5801
10.2912;-83.6258
10.3364;-83.6257
10.3365;-83.6714
10.3364;-83.6257
10.2913;-83.6715
10.2912;-83.6258
10.3365;-83.6714
10.2912;-83.6258
10.3363;-83.5801
10.3363;-83.5801
10.2009;-83.6717
10.2913;-83.6715
10.201;-83.7173
10.2461;-83.6716
10.201;-83.7173
10.2462;-83.7172
10.201;-83.7173
10.2009;-83.6717
10.201;-83.7173
10.2009;-83.6717
10.2461;-83.6716
10.2009;-83.6717
10.2462;-83.7172
10.2008;-83.626
10.2461;-83.6716
10.201;-83.7173
10.1556;-83.6261
10.2008;-83.626
10.2008;-83.626
10.2007;-83.5804
10.1556;-83.6261
10.1556;-83.6261
10.1556;-83.6261
10.1556;-83.6261
10.291;-83.5345
10.2456;-83.489
10.246;-83.6259
10.2458;-83.5346
10.2456;-83.489
10.2459;-83.5803
10.2459;-83.5803
10.2911;-83.5802
10.246;-83.6259
10.246;-83.6259
10.246;-83.6259
10.2911;-83.5802
10.246;-83.6259
9.973;-83.0793
10.0183;-83.0791
9.9729;-83.0337
10.0184;-83.1248
9.9729;-83.0337
10.0638;-83.1702
10.0183;-83.0791
9.9278;-83.0795
10.0181;-83.0335
9.9729;-83.0337
10.0184;-83.1248
10.0183;-83.0791
10.0181;-83.0335
10.0183;-83.0791
9.9729;-83.0337
9.9729;-83.0337
9.973;-83.0793
9.8828;-83.1253
9.883;-83.1709
9.8824;-83.0341
9.9277;-83.0339
9.9277;-83.0339
9.9278;-83.0795
9.9277;-83.0339
9.9278;-83.0795
9.8824;-83.0341
9.9277;-83.0339
9.9277;-83.0339
9.8372;-83.0343
9.8824;-83.0341
9.8826;-83.0797
9.9277;-83.0339
9.9277;-83.0339
9.9278;-83.0795
9.9278;-83.0795
9.9277;-83.0339
10.0186;-83.1704
9.9732;-83.1249
9.9732;-83.1249
9.9732;-83.1249
9.9734;-83.1705
10.0188;-83.216
10.0186;-83.1704
9.9734;-83.1705
9.9732;-83.1249
9.9732;-83.1249
9.7014;-82.9893
9.7466;-82.9891
9.7466;-82.9891
9.8823;-82.9885
9.7914;-82.8978
9.7012;-82.9437
9.7914;-82.8978
9.7917;-82.9433
9.8371;-82.9887
9.747;-83.0802
9.7468;-83.0347
9.7016;-83.0349
9.7466;-82.9891
9.7016;-83.0349
9.702;-83.126
9.6562;-82.9895
9.8823;-82.9885
9.7014;-82.9893
9.7014;-82.9893
9.7014;-82.9893
9.7014;-82.9893
9.7014;-82.9893
9.7014;-82.9893
9.7014;-82.9893
9.7014;-82.9893
9.7466;-82.9891
9.7014;-82.9893
9.7014;-82.9893
9.7466;-82.9891
9.7466;-82.9891
9.7466;-82.9891
9.7014;-82.9893
9.7466;-82.9891
9.7464;-82.9435
9.7914;-82.8978
9.7466;-82.9891
9.8369;-82.9431
9.7464;-82.9435
9.7464;-82.9435
9.7464;-82.9435
9.7914;-82.8978
9.7464;-82.9435
9.7464;-82.9435
9.7466;-82.9891
9.7917;-82.9433
9.8371;-82.9887
9.8369;-82.9431
9.7466;-82.9891
9.7468;-83.0347
9.7014;-82.9893
9.7917;-82.9433
9.7462;-82.898
9.6562;-82.9895
9.7016;-83.0349
10.0644;-83.3526
10.0644;-83.3526
10.1547;-83.3067
10.1547;-83.3067
10.0644;-83.3526
10.0646;-83.3983
10.1547;-83.3067
10.1095;-83.3069
10.1098;-83.3981
10.1095;-83.3069
10.0643;-83.307
10.0644;-83.3526
10.1096;-83.3525
10.1098;-83.3981
10.1095;-83.3069
10.1096;-83.3525
10.1548;-83.3524
10.1095;-83.3069
10.0646;-83.3983
10.0646;-83.3983
10.0191;-83.3072
10.1092;-83.2156
10.1092;-83.2156
10.0638;-83.1702
10.109;-83.17
10.0189;-83.2616
10.0191;-83.3072
10.1093;-83.2613
9.9739;-83.3073
10.0192;-83.3528
10.0191;-83.3072
9.9739;-83.3073
10.0191;-83.3072
10.0641;-83.2614
10.064;-83.2158
10.0641;-83.2614
10.064;-83.2158
10.1093;-83.2613
10.1093;-83.2613
10.0189;-83.2616
10.0188;-83.216
10.0643;-83.307
10.0641;-83.2614
10.0641;-83.2614
10.0188;-83.216
10.0643;-83.307
10.0643;-83.307
10.064;-83.2158
10.0643;-83.307
10.1093;-83.2613
10.0188;-83.216
10.064;-83.2158
9.9737;-83.2617
9.974;-83.3529
10.1092;-83.2156
10.0188;-83.216
10.064;-83.2158
10.064;-83.2158
10.0641;-83.2614
10.0192;-83.3528
10.0189;-83.2616
10.0189;-83.2616
10.0188;-83.216
10.0189;-83.2616
10.0189;-83.2616
9.9737;-83.2617
10.0189;-83.2616
10.3366;-83.717
10.3367;-83.7627
10.3817;-83.6713
10.3818;-83.7169
10.3817;-83.6713
10.3817;-83.6713
10.3818;-83.7169
10.472;-83.6254
10.4269;-83.6712
10.3818;-83.7169
10.427;-83.7168
10.472;-83.6254
10.3818;-83.7169
10.4721;-83.6711
10.3819;-83.7626
10.3819;-83.7626
10.472;-83.6254
10.427;-83.7168
10.427;-83.7168
10.3367;-83.7627
10.3819;-83.7626
10.3366;-83.717
10.3818;-83.7169
10.3366;-83.717
10.5172;-83.6253
10.9242;-83.6701
10.7884;-83.579
10.6982;-83.6706
10.4719;-83.5797
10.653;-83.7164
10.6982;-83.6706
10.3362;-83.5344
10.5621;-83.4881
10.4719;-83.5797
10.2012;-83.8542
10.2011;-83.8085
10.2463;-83.8085
10.2011;-83.8085
10.2013;-83.8998
10.201;-83.7629
10.2013;-83.8998
10.201;-83.7629
10.2463;-83.8085
10.2012;-83.8542
10.2011;-83.8085
10.2012;-83.8542
10.201;-83.7629
10.2464;-83.8541
10.2463;-83.7628
10.2012;-83.8542
10.2463;-83.8085
10.2011;-83.8085
10.2462;-83.7172
10.201;-83.7629
10.201;-83.7629
10.201;-83.7629
10.201;-83.7629
10.201;-83.7629
10.2462;-83.7172
10.201;-83.7629
10.201;-83.7629
10.2462;-83.7172
10.2462;-83.7172
10.201;-83.7629
10.1107;-83.8087
10.201;-83.7629
10.3368;-83.8083
10.5176;-83.808
10.5173;-83.671
10.382;-83.8082
10.2915;-83.7628
10.5174;-83.7167
10.3819;-83.7626
10.4271;-83.7625
10.2915;-83.7628
10.3367;-83.7627
10.4272;-83.8082
10.4722;-83.7167
10.4271;-83.7625
10.4271;-83.7625
10.382;-83.8082
10.4723;-83.7624
10.2915;-83.7628
10.4271;-83.7625
10.4722;-83.7167
10.2915;-83.7628
10.4272;-83.8082
10.2915;-83.7628
10.4271;-83.7625
10.4723;-83.7624
10.3368;-83.854
10.382;-83.8539
10.4722;-83.7167
10.4271;-83.7625
10.382;-83.8082
10.3368;-83.8083
10.3367;-83.7627
10.4272;-83.8082
10.382;-83.8082
10.3368;-83.8083
10.2915;-83.8084
10.382;-83.8082
10.4722;-83.7167
10.382;-83.8082
10.3366;-83.717
10.4268;-83.6255
10.2914;-83.7171
10.3365;-83.6714
10.2463;-83.7628
10.2915;-83.7628
10.3816;-83.6256
10.2914;-83.7171
10.2914;-83.7171
10.2915;-83.7628
10.3363;-83.5801
10.4269;-83.6712
10.3817;-83.6713
10.3816;-83.6256
10.4267;-83.5798
10.3365;-83.6714
10.2915;-83.7628
10.2915;-83.7628
10.3366;-83.717
10.4268;-83.6255
10.4268;-83.6255
10.2463;-83.7628
10.3817;-83.6713
10.1103;-83.5806
10.1103;-83.5806
10.1555;-83.5805
10.1555;-83.5805
